KO,module,LevelA,LevelB,LevelC,Module_name,Module_desc,Associated_pathway
K14652,M00840,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF [PATH:map00790 map01240 map01100]","M00840_Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",[PATH:map00790 map01240 map01100]
K22100,M00840,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF [PATH:map00790 map01240 map01100]","M00840_Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",[PATH:map00790 map01240 map01100]
K01633,M00840,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF [PATH:map00790 map01240 map01100]","M00840_Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",[PATH:map00790 map01240 map01100]
K13941,M00840,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF [PATH:map00790 map01240 map01100]","M00840_Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",[PATH:map00790 map01240 map01100]
K22099,M00840,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF [PATH:map00790 map01240 map01100]","M00840_Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",[PATH:map00790 map01240 map01100]
K00287,M00840,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF [PATH:map00790 map01240 map01100]","M00840_Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",[PATH:map00790 map01240 map01100]
K01495,M00841,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF [PATH:map00790 map01240 map01100]","M00841_Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",[PATH:map00790 map01240 map01100]
K22101,M00841,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF [PATH:map00790 map01240 map01100]","M00841_Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",[PATH:map00790 map01240 map01100]
K13941,M00841,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF [PATH:map00790 map01240 map01100]","M00841_Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",[PATH:map00790 map01240 map01100]
K11754,M00841,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF [PATH:map00790 map01240 map01100]","M00841_Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",[PATH:map00790 map01240 map01100]
K13998,M00841,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF [PATH:map00790 map01240 map01100]","M00841_Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",[PATH:map00790 map01240 map01100]
K01495,M00842,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrobiopterin biosynthesis, GTP => BH4 [PATH:map00790 map01240 map01100]","M00842_Tetrahydrobiopterin biosynthesis, GTP => BH4",[PATH:map00790 map01240 map01100]
K01737,M00842,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrobiopterin biosynthesis, GTP => BH4 [PATH:map00790 map01240 map01100]","M00842_Tetrahydrobiopterin biosynthesis, GTP => BH4",[PATH:map00790 map01240 map01100]
K00072,M00842,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Tetrahydrobiopterin biosynthesis, GTP => BH4 [PATH:map00790 map01240 map01100]","M00842_Tetrahydrobiopterin biosynthesis, GTP => BH4",[PATH:map00790 map01240 map01100]
K01495,M00843,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4 [PATH:map00790 map01240 map01100]","M00843_L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4",[PATH:map00790 map01240 map01100]
K01737,M00843,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4 [PATH:map00790 map01240 map01100]","M00843_L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4",[PATH:map00790 map01240 map01100]
K17745,M00843,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4 [PATH:map00790 map01240 map01100]","M00843_L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4",[PATH:map00790 map01240 map01100]
K00611,M00844,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, ornithine => arginine [PATH:map00220 map01230 map01100]","M00844_Arginine biosynthesis, ornithine => arginine",[PATH:map00220 map01230 map01100]
K01940,M00844,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, ornithine => arginine [PATH:map00220 map01230 map01100]","M00844_Arginine biosynthesis, ornithine => arginine",[PATH:map00220 map01230 map01100]
K01755,M00844,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, ornithine => arginine [PATH:map00220 map01230 map01100]","M00844_Arginine biosynthesis, ornithine => arginine",[PATH:map00220 map01230 map01100]
K14681,M00844,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, ornithine => arginine [PATH:map00220 map01230 map01100]","M00844_Arginine biosynthesis, ornithine => arginine",[PATH:map00220 map01230 map01100]
K22478,M00845,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine [PATH:map00220 map01230 map01100]","M00845_Arginine biosynthesis, glutamate => acetylcitrulline => arginine",[PATH:map00220 map01230 map01100]
K00145,M00845,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine [PATH:map00220 map01230 map01100]","M00845_Arginine biosynthesis, glutamate => acetylcitrulline => arginine",[PATH:map00220 map01230 map01100]
K00821,M00845,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine [PATH:map00220 map01230 map01100]","M00845_Arginine biosynthesis, glutamate => acetylcitrulline => arginine",[PATH:map00220 map01230 map01100]
K09065,M00845,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine [PATH:map00220 map01230 map01100]","M00845_Arginine biosynthesis, glutamate => acetylcitrulline => arginine",[PATH:map00220 map01230 map01100]
K01438,M00845,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine [PATH:map00220 map01230 map01100]","M00845_Arginine biosynthesis, glutamate => acetylcitrulline => arginine",[PATH:map00220 map01230 map01100]
K01940,M00845,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine [PATH:map00220 map01230 map01100]","M00845_Arginine biosynthesis, glutamate => acetylcitrulline => arginine",[PATH:map00220 map01230 map01100]
K01755,M00845,A_Pathway modules,B_Amino acid metabolism,C_Arginine and proline metabolism,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine [PATH:map00220 map01230 map01100]","M00845_Arginine biosynthesis, glutamate => acetylcitrulline => arginine",[PATH:map00220 map01230 map01100]
K02492,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K01845,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K01698,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K01749,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K01719,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K13542,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K13543,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K02302,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K00589,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K02303,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K02496,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K13542,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K13543,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K02304,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K24866,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K03794,M00846,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Siroheme biosynthesis, glutamyl-tRNA => siroheme [PATH:map00860 map01240 map01100 map01110]","M00846_Siroheme biosynthesis, glutamyl-tRNA => siroheme",[PATH:map00860 map01240 map01100 map01110]
K22225,M00847,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Heme biosynthesis, archaea, siroheme => heme [PATH:map00860 map01240 map01100 map01110]","M00847_Heme biosynthesis, archaea, siroheme => heme",[PATH:map00860 map01240 map01100 map01110]
K22226,M00847,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Heme biosynthesis, archaea, siroheme => heme [PATH:map00860 map01240 map01100 map01110]","M00847_Heme biosynthesis, archaea, siroheme => heme",[PATH:map00860 map01240 map01100 map01110]
K22227,M00847,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Heme biosynthesis, archaea, siroheme => heme [PATH:map00860 map01240 map01100 map01110]","M00847_Heme biosynthesis, archaea, siroheme => heme",[PATH:map00860 map01240 map01100 map01110]
K25033,M00847,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Heme biosynthesis, archaea, siroheme => heme [PATH:map00860 map01240 map01100 map01110]","M00847_Heme biosynthesis, archaea, siroheme => heme",[PATH:map00860 map01240 map01100 map01110]
K09460,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K02078,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K14245,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K14246,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K22798,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K22799,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K22800,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K21272,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K21271,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K22801,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K22802,M00848,A_Pathway modules,B_Biosynthesis of other secondary metabolites,C_Biosynthesis of other antibiotics,"Aurachin biosynthesis, anthranilate => aurachin A [PATH:map00998 map01100 map01110]","M00848_Aurachin biosynthesis, anthranilate => aurachin A",[PATH:map00998 map01100 map01110]
K00626,M00849,A_Pathway modules,B_Biosynthesis of terpenoids and polyketides,C_Terpenoid backbone biosynthesis,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea [PATH:map00900 map01100 map01110]","M00849_C5 isoprenoid biosynthesis, mevalonate pathway, archaea",[PATH:map00900 map01100 map01110]
K01641,M00849,A_Pathway modules,B_Biosynthesis of terpenoids and polyketides,C_Terpenoid backbone biosynthesis,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea [PATH:map00900 map01100 map01110]","M00849_C5 isoprenoid biosynthesis, mevalonate pathway, archaea",[PATH:map00900 map01100 map01110]
K00021,M00849,A_Pathway modules,B_Biosynthesis of terpenoids and polyketides,C_Terpenoid backbone biosynthesis,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea [PATH:map00900 map01100 map01110]","M00849_C5 isoprenoid biosynthesis, mevalonate pathway, archaea",[PATH:map00900 map01100 map01110]
K00054,M00849,A_Pathway modules,B_Biosynthesis of terpenoids and polyketides,C_Terpenoid backbone biosynthesis,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea [PATH:map00900 map01100 map01110]","M00849_C5 isoprenoid biosynthesis, mevalonate pathway, archaea",[PATH:map00900 map01100 map01110]
K00869,M00849,A_Pathway modules,B_Biosynthesis of terpenoids and polyketides,C_Terpenoid backbone biosynthesis,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea [PATH:map00900 map01100 map01110]","M00849_C5 isoprenoid biosynthesis, mevalonate pathway, archaea",[PATH:map00900 map01100 map01110]
K17942,M00849,A_Pathway modules,B_Biosynthesis of terpenoids and polyketides,C_Terpenoid backbone biosynthesis,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea [PATH:map00900 map01100 map01110]","M00849_C5 isoprenoid biosynthesis, mevalonate pathway, archaea",[PATH:map00900 map01100 map01110]
